enzyme,time_min,sample_row,well_number,plate_well,absorbance,blank_absorbance,corrected_absorbance
AChE,0.98,B,12,B:12,3.45,1.39,2.0600000000000005
AChE,1.98,B,12,B:12,3.73,1.4,2.33
AChE,2.981,B,12,B:12,3.92,1.39,2.5300000000000002
AChE,3.982,B,12,B:12,4.06,1.38,2.6799999999999997
AChE,4.98,B,12,B:12,4.18,1.37,2.8099999999999996
AChE,5.98,B,12,B:12,4.15,1.37,2.7800000000000002
AChE,6.981,B,12,B:12,4.26,1.36,2.8999999999999995
AChE,7.982,B,12,B:12,4.29,1.35,2.94
AChE,8.983,B,12,B:12,4.26,1.35,2.9099999999999997
AChE,9.982,B,12,B:12,4.3,1.34,2.96
AChE,10.983,B,12,B:12,4.37,1.33,3.04
AChE,11.983,B,12,B:12,4.27,1.33,2.9399999999999995
AChE,12.984,B,12,B:12,4.35,1.32,3.0299999999999994
AChE,13.985,B,12,B:12,4.31,1.32,2.9899999999999993
AChE,14.985,B,12,B:12,4.32,1.31,3.0100000000000002
AChE,15.985,B,12,B:12,4.41,1.31,3.1
AChE,16.985,B,12,B:12,4.31,1.31,2.9999999999999996
AChE,17.986,B,12,B:12,4.32,1.3,3.0200000000000005
AChE,18.987,B,12,B:12,4.26,1.3,2.96
AChE,0.0,C,1,C:1,1.34,1.34,0.0
AChE,0.98,C,1,C:1,1.34,1.34,0.0
AChE,1.98,C,1,C:1,1.34,1.34,0.0
AChE,2.981,C,1,C:1,1.33,1.33,0.0
AChE,3.982,C,1,C:1,1.32,1.32,0.0
AChE,4.98,C,1,C:1,1.32,1.32,0.0
AChE,5.98,C,1,C:1,1.31,1.31,0.0
AChE,6.981,C,1,C:1,1.31,1.31,0.0
AChE,7.982,C,1,C:1,1.31,1.31,0.0
AChE,8.983,C,1,C:1,1.3,1.3,0.0
AChE,9.982,C,1,C:1,1.3,1.3,0.0
AChE,10.983,C,1,C:1,1.29,1.29,0.0
AChE,11.983,C,1,C:1,1.29,1.29,0.0
AChE,12.984,C,1,C:1,1.28,1.28,0.0
AChE,13.985,C,1,C:1,1.27,1.27,0.0
AChE,14.985,C,1,C:1,1.28,1.28,0.0
AChE,15.985,C,1,C:1,1.27,1.27,0.0
AChE,16.985,C,1,C:1,1.26,1.26,0.0
AChE,17.986,C,1,C:1,1.26,1.26,0.0
AChE,18.987,C,1,C:1,1.26,1.26,0.0
AChE,0.0,C,2,C:2,4.16,1.34,2.8200000000000003
AChE,0.98,C,2,C:2,4.23,1.34,2.8900000000000006
AChE,1.98,C,2,C:2,4.26,1.34,2.92
AChE,2.981,C,2,C:2,4.29,1.33,2.96
AChE,3.982,C,2,C:2,4.25,1.32,2.9299999999999997
AChE,4.98,C,2,C:2,4.38,1.32,3.0599999999999996
AChE,5.98,C,2,C:2,4.28,1.31,2.97
AChE,6.981,C,2,C:2,4.25,1.31,2.94
AChE,7.982,C,2,C:2,4.35,1.31,3.0399999999999996
AChE,8.983,C,2,C:2,4.31,1.3,3.01
AChE,9.982,C,2,C:2,4.33,1.3,3.0300000000000002
AChE,10.983,C,2,C:2,4.42,1.29,3.13
AChE,11.983,C,2,C:2,4.3,1.29,3.01
AChE,12.984,C,2,C:2,4.31,1.28,3.0299999999999994
AChE,13.985,C,2,C:2,4.3,1.27,3.03
AChE,14.985,C,2,C:2,4.26,1.28,2.9799999999999995
AChE,15.985,C,2,C:2,4.42,1.27,3.15
AChE,16.985,C,2,C:2,4.28,1.26,3.0200000000000005
AChE,17.986,C,2,C:2,4.31,1.26,3.05
AChE,18.987,C,2,C:2,4.34,1.26,3.08
AChE,0.0,C,3,C:3,4.14,1.34,2.8
AChE,0.98,C,3,C:3,4.22,1.34,2.88
AChE,1.98,C,3,C:3,4.25,1.34,2.91
AChE,2.981,C,3,C:3,4.27,1.33,2.9399999999999995
AChE,3.982,C,3,C:3,4.28,1.32,2.96
AChE,4.98,C,3,C:3,4.38,1.32,3.0599999999999996
AChE,5.98,C,3,C:3,4.27,1.31,2.9599999999999995
AChE,6.981,C,3,C:3,4.3,1.31,2.9899999999999998
AChE,7.982,C,3,C:3,4.31,1.31,2.9999999999999996
AChE,8.983,C,3,C:3,4.29,1.3,2.99
AChE,9.982,C,3,C:3,4.35,1.3,3.05
AChE,10.983,C,3,C:3,4.35,1.29,3.0599999999999996
AChE,11.983,C,3,C:3,4.3,1.29,3.01
AChE,12.984,C,3,C:3,4.31,1.28,3.0299999999999994
AChE,13.985,C,3,C:3,4.32,1.27,3.0500000000000003
AChE,14.985,C,3,C:3,4.26,1.28,2.9799999999999995
AChE,15.985,C,3,C:3,4.33,1.27,3.06
AChE,16.985,C,3,C:3,4.35,1.26,3.09
AChE,17.986,C,3,C:3,4.43,1.26,3.17
AChE,18.987,C,3,C:3,4.29,1.26,3.0300000000000002
AChE,0.0,C,4,C:4,0.255,1.34,-1.085
AChE,0.98,C,4,C:4,0.253,1.34,-1.0870000000000002
AChE,1.98,C,4,C:4,0.261,1.34,-1.0790000000000002
AChE,2.981,C,4,C:4,0.259,1.33,-1.0710000000000002
AChE,3.982,C,4,C:4,0.255,1.32,-1.065
AChE,4.98,C,4,C:4,0.255,1.32,-1.065
AChE,5.98,C,4,C:4,0.253,1.31,-1.057
AChE,6.981,C,4,C:4,0.255,1.31,-1.0550000000000002
AChE,7.982,C,4,C:4,0.251,1.31,-1.0590000000000002
AChE,8.983,C,4,C:4,0.25,1.3,-1.05
AChE,9.982,C,4,C:4,0.253,1.3,-1.0470000000000002
AChE,10.983,C,4,C:4,0.252,1.29,-1.038
AChE,11.983,C,4,C:4,0.252,1.29,-1.038
AChE,12.984,C,4,C:4,0.253,1.28,-1.0270000000000001
AChE,13.985,C,4,C:4,0.251,1.27,-1.0190000000000001
AChE,14.985,C,4,C:4,0.255,1.28,-1.025
AChE,15.985,C,4,C:4,0.254,1.27,-1.016
AChE,16.985,C,4,C:4,0.252,1.26,-1.008
AChE,17.986,C,4,C:4,0.249,1.26,-1.0110000000000001
AChE,18.987,C,4,C:4,0.249,1.26,-1.0110000000000001
AChE,0.0,C,5,C:5,3.89,1.34,2.55
AChE,0.98,C,5,C:5,4.03,1.34,2.6900000000000004
AChE,1.98,C,5,C:5,4.17,1.34,2.83
AChE,2.981,C,5,C:5,4.18,1.33,2.8499999999999996
AChE,3.982,C,5,C:5,4.21,1.32,2.8899999999999997
AChE,4.98,C,5,C:5,4.26,1.32,2.9399999999999995
AChE,5.98,C,5,C:5,4.21,1.31,2.9
AChE,6.981,C,5,C:5,4.28,1.31,2.97
AChE,7.982,C,5,C:5,4.29,1.31,2.98
AChE,8.983,C,5,C:5,4.24,1.3,2.9400000000000004
AChE,9.982,C,5,C:5,4.27,1.3,2.9699999999999998
AChE,10.983,C,5,C:5,4.34,1.29,3.05
AChE,11.983,C,5,C:5,4.28,1.29,2.99
AChE,12.984,C,5,C:5,4.24,1.28,2.96
AChE,13.985,C,5,C:5,4.23,1.27,2.9600000000000004
AChE,14.985,C,5,C:5,4.23,1.28,2.95
AChE,15.985,C,5,C:5,4.35,1.27,3.0799999999999996
AChE,16.985,C,5,C:5,4.32,1.26,3.0600000000000005
AChE,17.986,C,5,C:5,4.26,1.26,3.0
AChE,18.987,C,5,C:5,4.2,1.26,2.9400000000000004
AChE,0.0,C,6,C:6,4.04,1.34,2.7
AChE,0.98,C,6,C:6,4.14,1.34,2.8
AChE,1.98,C,6,C:6,4.25,1.34,2.91
AChE,2.981,C,6,C:6,4.22,1.33,2.8899999999999997
AChE,3.982,C,6,C:6,4.28,1.32,2.96
AChE,4.98,C,6,C:6,4.4,1.32,3.08
AChE,5.98,C,6,C:6,4.2,1.31,2.89
AChE,6.981,C,6,C:6,4.31,1.31,2.9999999999999996
AChE,7.982,C,6,C:6,4.37,1.31,3.06
AChE,8.983,C,6,C:6,4.27,1.3,2.9699999999999998
AChE,9.982,C,6,C:6,4.31,1.3,3.01
AChE,10.983,C,6,C:6,4.41,1.29,3.12
AChE,11.983,C,6,C:6,4.26,1.29,2.9699999999999998
AChE,12.984,C,6,C:6,4.32,1.28,3.04
AChE,13.985,C,6,C:6,4.32,1.27,3.0500000000000003
AChE,14.985,C,6,C:6,4.25,1.28,2.9699999999999998
AChE,15.985,C,6,C:6,4.31,1.27,3.0399999999999996
AChE,16.985,C,6,C:6,4.29,1.26,3.0300000000000002
AChE,17.986,C,6,C:6,4.27,1.26,3.01
AChE,18.987,C,6,C:6,4.27,1.26,3.01
AChE,0.0,C,7,C:7,3.86,1.34,2.5199999999999996
AChE,0.98,C,7,C:7,4.05,1.34,2.71
AChE,1.98,C,7,C:7,4.15,1.34,2.8100000000000005
AChE,2.981,C,7,C:7,4.17,1.33,2.84
AChE,3.982,C,7,C:7,4.2,1.32,2.88
AChE,4.98,C,7,C:7,4.27,1.32,2.9499999999999993
AChE,5.98,C,7,C:7,4.22,1.31,2.9099999999999997
AChE,6.981,C,7,C:7,4.33,1.31,3.02
AChE,7.982,C,7,C:7,4.31,1.31,2.9999999999999996
AChE,8.983,C,7,C:7,4.23,1.3,2.9300000000000006
AChE,9.982,C,7,C:7,4.31,1.3,3.01
AChE,10.983,C,7,C:7,4.27,1.29,2.9799999999999995
AChE,11.983,C,7,C:7,4.31,1.29,3.0199999999999996
AChE,12.984,C,7,C:7,4.3,1.28,3.0199999999999996
AChE,13.985,C,7,C:7,4.26,1.27,2.9899999999999998
AChE,14.985,C,7,C:7,4.27,1.28,2.9899999999999993
AChE,15.985,C,7,C:7,4.32,1.27,3.0500000000000003
AChE,16.985,C,7,C:7,4.28,1.26,3.0200000000000005
AChE,17.986,C,7,C:7,4.32,1.26,3.0600000000000005
AChE,18.987,C,7,C:7,4.3,1.26,3.04
AChE,0.0,C,8,C:8,3.99,1.34,2.6500000000000004
AChE,0.98,C,8,C:8,4.11,1.34,2.7700000000000005
AChE,1.98,C,8,C:8,4.17,1.34,2.83
AChE,2.981,C,8,C:8,4.27,1.33,2.9399999999999995
AChE,3.982,C,8,C:8,4.26,1.32,2.9399999999999995
AChE,4.98,C,8,C:8,4.3,1.32,2.9799999999999995
AChE,5.98,C,8,C:8,4.19,1.31,2.8800000000000003
AChE,6.981,C,8,C:8,4.32,1.31,3.0100000000000002
AChE,7.982,C,8,C:8,4.34,1.31,3.03
AChE,8.983,C,8,C:8,4.24,1.3,2.9400000000000004
AChE,9.982,C,8,C:8,4.31,1.3,3.01
AChE,10.983,C,8,C:8,4.4,1.29,3.1100000000000003
AChE,11.983,C,8,C:8,4.28,1.29,2.99
AChE,12.984,C,8,C:8,4.35,1.28,3.0699999999999994
AChE,13.985,C,8,C:8,4.3,1.27,3.03
AChE,14.985,C,8,C:8,4.3,1.28,3.0199999999999996
AChE,15.985,C,8,C:8,4.36,1.27,3.0900000000000003
AChE,16.985,C,8,C:8,4.29,1.26,3.0300000000000002
AChE,17.986,C,8,C:8,4.34,1.26,3.08
AChE,18.987,C,8,C:8,4.25,1.26,2.99
AChE,0.0,C,9,C:9,3.95,1.34,2.6100000000000003
AChE,0.98,C,9,C:9,4.08,1.34,2.74
AChE,1.98,C,9,C:9,4.27,1.34,2.9299999999999997
AChE,2.981,C,9,C:9,4.24,1.33,2.91
AChE,3.982,C,9,C:9,4.28,1.32,2.96
AChE,4.98,C,9,C:9,4.29,1.32,2.9699999999999998
AChE,5.98,C,9,C:9,4.2,1.31,2.89
AChE,6.981,C,9,C:9,4.34,1.31,3.03
AChE,7.982,C,9,C:9,4.33,1.31,3.02
AChE,8.983,C,9,C:9,4.23,1.3,2.9300000000000006
AChE,9.982,C,9,C:9,4.42,1.3,3.12
AChE,10.983,C,9,C:9,4.39,1.29,3.0999999999999996
AChE,11.983,C,9,C:9,4.35,1.29,3.0599999999999996
AChE,12.984,C,9,C:9,4.35,1.28,3.0699999999999994
AChE,13.985,C,9,C:9,4.37,1.27,3.1
AChE,14.985,C,9,C:9,4.33,1.28,3.05
AChE,15.985,C,9,C:9,4.42,1.27,3.15
AChE,16.985,C,9,C:9,4.39,1.26,3.13
AChE,17.986,C,9,C:9,4.3,1.26,3.04
AChE,18.987,C,9,C:9,4.31,1.26,3.05
AChE,0.0,C,10,C:10,3.95,1.34,2.6100000000000003
AChE,0.98,C,10,C:10,4.09,1.34,2.75
AChE,1.98,C,10,C:10,4.19,1.34,2.8500000000000005
AChE,2.981,C,10,C:10,4.24,1.33,2.91
AChE,3.982,C,10,C:10,4.29,1.32,2.9699999999999998
AChE,4.98,C,10,C:10,4.3,1.32,2.9799999999999995
AChE,5.98,C,10,C:10,4.22,1.31,2.9099999999999997
AChE,6.981,C,10,C:10,4.35,1.31,3.0399999999999996
AChE,7.982,C,10,C:10,4.36,1.31,3.0500000000000003
AChE,8.983,C,10,C:10,4.25,1.3,2.95
AChE,9.982,C,10,C:10,4.33,1.3,3.0300000000000002
AChE,10.983,C,10,C:10,4.36,1.29,3.0700000000000003
AChE,11.983,C,10,C:10,4.32,1.29,3.0300000000000002
AChE,12.984,C,10,C:10,4.34,1.28,3.0599999999999996
AChE,13.985,C,10,C:10,4.29,1.27,3.02
AChE,14.985,C,10,C:10,4.25,1.28,2.9699999999999998
AChE,15.985,C,10,C:10,4.41,1.27,3.14
AChE,16.985,C,10,C:10,4.32,1.26,3.0600000000000005
AChE,17.986,C,10,C:10,4.32,1.26,3.0600000000000005
AChE,18.987,C,10,C:10,4.31,1.26,3.05
AChE,0.0,C,11,C:11,3.87,1.34,2.5300000000000002
AChE,0.98,C,11,C:11,4.02,1.34,2.6799999999999997
AChE,1.98,C,11,C:11,4.24,1.34,2.9000000000000004
AChE,2.981,C,11,C:11,4.19,1.33,2.8600000000000003
AChE,3.982,C,11,C:11,4.29,1.32,2.9699999999999998
AChE,4.98,C,11,C:11,4.29,1.32,2.9699999999999998
AChE,5.98,C,11,C:11,4.23,1.31,2.9200000000000004
AChE,6.981,C,11,C:11,4.32,1.31,3.0100000000000002
AChE,7.982,C,11,C:11,4.26,1.31,2.9499999999999997
AChE,8.983,C,11,C:11,4.22,1.3,2.92
AChE,9.982,C,11,C:11,4.32,1.3,3.0200000000000005
AChE,10.983,C,11,C:11,4.36,1.29,3.0700000000000003
AChE,11.983,C,11,C:11,4.33,1.29,3.04
AChE,12.984,C,11,C:11,4.32,1.28,3.04
AChE,13.985,C,11,C:11,4.29,1.27,3.02
AChE,14.985,C,11,C:11,4.25,1.28,2.9699999999999998
AChE,15.985,C,11,C:11,4.38,1.27,3.11
AChE,16.985,C,11,C:11,4.34,1.26,3.08
AChE,17.986,C,11,C:11,4.28,1.26,3.0200000000000005
AChE,18.987,C,11,C:11,4.3,1.26,3.04
AChE,0.0,C,12,C:12,3.84,1.34,2.5
AChE,0.98,C,12,C:12,4.03,1.34,2.6900000000000004
AChE,1.98,C,12,C:12,4.17,1.34,2.83
AChE,2.981,C,12,C:12,4.26,1.33,2.9299999999999997
AChE,3.982,C,12,C:12,4.23,1.32,2.91
AChE,4.98,C,12,C:12,4.26,1.32,2.9399999999999995
AChE,5.98,C,12,C:12,4.2,1.31,2.89
AChE,6.981,C,12,C:12,4.32,1.31,3.0100000000000002
AChE,7.982,C,12,C:12,4.42,1.31,3.11
AChE,8.983,C,12,C:12,4.28,1.3,2.9800000000000004
AChE,9.982,C,12,C:12,4.38,1.3,3.08
AChE,10.983,C,12,C:12,4.38,1.29,3.09
AChE,11.983,C,12,C:12,4.38,1.29,3.09
AChE,12.984,C,12,C:12,4.34,1.28,3.0599999999999996
AChE,13.985,C,12,C:12,4.28,1.27,3.0100000000000002
AChE,14.985,C,12,C:12,4.28,1.28,3.0
AChE,15.985,C,12,C:12,4.43,1.27,3.1599999999999997
AChE,16.985,C,12,C:12,4.32,1.26,3.0600000000000005
AChE,17.986,C,12,C:12,4.38,1.26,3.12
AChE,18.987,C,12,C:12,4.31,1.26,3.05
AChE,0.0,D,1,D:1,1.44,1.44,0.0
AChE,0.98,D,1,D:1,1.43,1.43,0.0
AChE,1.98,D,1,D:1,1.43,1.43,0.0
AChE,2.981,D,1,D:1,1.42,1.42,0.0
AChE,3.982,D,1,D:1,1.42,1.42,0.0
AChE,4.98,D,1,D:1,1.41,1.41,0.0
AChE,5.98,D,1,D:1,1.41,1.41,0.0
AChE,6.981,D,1,D:1,1.41,1.41,0.0
AChE,7.982,D,1,D:1,1.41,1.41,0.0
AChE,8.983,D,1,D:1,1.4,1.4,0.0
AChE,9.982,D,1,D:1,1.41,1.41,0.0
AChE,10.983,D,1,D:1,1.4,1.4,0.0
AChE,11.983,D,1,D:1,1.4,1.4,0.0
AChE,12.984,D,1,D:1,1.4,1.4,0.0
AChE,13.985,D,1,D:1,1.39,1.39,0.0
AChE,14.985,D,1,D:1,1.39,1.39,0.0
AChE,15.985,D,1,D:1,1.39,1.39,0.0
AChE,16.985,D,1,D:1,1.38,1.38,0.0
AChE,17.986,D,1,D:1,1.38,1.38,0.0
AChE,18.987,D,1,D:1,1.38,1.38,0.0
AChE,0.0,D,2,D:2,4.22,1.44,2.78
AChE,0.98,D,2,D:2,4.28,1.43,2.8500000000000005
AChE,1.98,D,2,D:2,4.27,1.43,2.84
AChE,2.981,D,2,D:2,4.27,1.42,2.8499999999999996
AChE,3.982,D,2,D:2,4.33,1.42,2.91
AChE,4.98,D,2,D:2,4.35,1.41,2.9399999999999995
AChE,5.98,D,2,D:2,4.24,1.41,2.83
AChE,6.981,D,2,D:2,4.35,1.41,2.9399999999999995
AChE,7.982,D,2,D:2,4.38,1.41,2.9699999999999998
AChE,8.983,D,2,D:2,4.29,1.4,2.89
AChE,9.982,D,2,D:2,4.48,1.41,3.0700000000000003
AChE,10.983,D,2,D:2,4.38,1.4,2.98
AChE,11.983,D,2,D:2,4.34,1.4,2.94
AChE,12.984,D,2,D:2,4.35,1.4,2.9499999999999997
AChE,13.985,D,2,D:2,4.37,1.39,2.9800000000000004
AChE,14.985,D,2,D:2,4.29,1.39,2.9000000000000004
AChE,15.985,D,2,D:2,4.49,1.39,3.1000000000000005
AChE,16.985,D,2,D:2,4.33,1.38,2.95
AChE,17.986,D,2,D:2,4.36,1.38,2.9800000000000004
AChE,18.987,D,2,D:2,4.31,1.38,2.9299999999999997
AChE,0.0,D,3,D:3,4.09,1.44,2.65
AChE,0.98,D,3,D:3,4.16,1.43,2.7300000000000004
AChE,1.98,D,3,D:3,4.24,1.43,2.8100000000000005
AChE,2.981,D,3,D:3,4.21,1.42,2.79
AChE,3.982,D,3,D:3,4.22,1.42,2.8
AChE,4.98,D,3,D:3,4.27,1.41,2.8599999999999994
AChE,5.98,D,3,D:3,4.26,1.41,2.8499999999999996
AChE,6.981,D,3,D:3,4.34,1.41,2.9299999999999997
AChE,7.982,D,3,D:3,4.36,1.41,2.95
AChE,8.983,D,3,D:3,4.28,1.4,2.8800000000000003
AChE,9.982,D,3,D:3,4.39,1.41,2.9799999999999995
AChE,10.983,D,3,D:3,4.44,1.4,3.0400000000000005
AChE,11.983,D,3,D:3,4.38,1.4,2.98
AChE,12.984,D,3,D:3,4.39,1.4,2.9899999999999998
AChE,13.985,D,3,D:3,4.27,1.39,2.88
AChE,14.985,D,3,D:3,4.32,1.39,2.9300000000000006
AChE,15.985,D,3,D:3,4.32,1.39,2.9300000000000006
AChE,16.985,D,3,D:3,4.31,1.38,2.9299999999999997
AChE,17.986,D,3,D:3,4.29,1.38,2.91
AChE,18.987,D,3,D:3,4.34,1.38,2.96
AChE,0.0,D,4,D:4,0.274,1.44,-1.166
AChE,0.98,D,4,D:4,0.268,1.43,-1.162
AChE,1.98,D,4,D:4,0.274,1.43,-1.156
AChE,2.981,D,4,D:4,0.272,1.42,-1.148
AChE,3.982,D,4,D:4,0.267,1.42,-1.153
AChE,4.98,D,4,D:4,0.263,1.41,-1.1469999999999998
AChE,5.98,D,4,D:4,0.267,1.41,-1.1429999999999998
AChE,6.981,D,4,D:4,0.264,1.41,-1.146
AChE,7.982,D,4,D:4,0.273,1.41,-1.137
AChE,8.983,D,4,D:4,0.267,1.4,-1.133
AChE,9.982,D,4,D:4,0.267,1.41,-1.1429999999999998
AChE,10.983,D,4,D:4,0.265,1.4,-1.1349999999999998
AChE,11.983,D,4,D:4,0.268,1.4,-1.132
AChE,12.984,D,4,D:4,0.259,1.4,-1.141
AChE,13.985,D,4,D:4,0.265,1.39,-1.125
AChE,14.985,D,4,D:4,0.263,1.39,-1.1269999999999998
AChE,15.985,D,4,D:4,0.269,1.39,-1.121
AChE,16.985,D,4,D:4,0.264,1.38,-1.1159999999999999
AChE,17.986,D,4,D:4,0.266,1.38,-1.1139999999999999
AChE,18.987,D,4,D:4,0.263,1.38,-1.117
AChE,0.0,D,5,D:5,3.85,1.44,2.41
AChE,0.98,D,5,D:5,3.99,1.43,2.5600000000000005
AChE,1.98,D,5,D:5,4.11,1.43,2.6800000000000006
AChE,2.981,D,5,D:5,4.15,1.42,2.7300000000000004
AChE,3.982,D,5,D:5,4.23,1.42,2.8100000000000005
AChE,4.98,D,5,D:5,4.24,1.41,2.83
AChE,5.98,D,5,D:5,4.22,1.41,2.8099999999999996
AChE,6.981,D,5,D:5,4.31,1.41,2.8999999999999995
AChE,7.982,D,5,D:5,4.3,1.41,2.8899999999999997
AChE,8.983,D,5,D:5,4.2,1.4,2.8000000000000003
AChE,9.982,D,5,D:5,4.36,1.41,2.95
AChE,10.983,D,5,D:5,4.26,1.4,2.86
AChE,11.983,D,5,D:5,4.35,1.4,2.9499999999999997
AChE,12.984,D,5,D:5,4.31,1.4,2.9099999999999997
AChE,13.985,D,5,D:5,4.3,1.39,2.91
AChE,14.985,D,5,D:5,4.22,1.39,2.83
AChE,15.985,D,5,D:5,4.41,1.39,3.0200000000000005
AChE,16.985,D,5,D:5,4.31,1.38,2.9299999999999997
AChE,17.986,D,5,D:5,4.27,1.38,2.8899999999999997
AChE,18.987,D,5,D:5,4.32,1.38,2.9400000000000004
AChE,0.0,D,6,D:6,3.81,1.44,2.37
AChE,0.98,D,6,D:6,3.96,1.43,2.5300000000000002
AChE,1.98,D,6,D:6,4.1,1.43,2.67
AChE,2.981,D,6,D:6,4.11,1.42,2.6900000000000004
AChE,3.982,D,6,D:6,4.22,1.42,2.8
AChE,4.98,D,6,D:6,4.24,1.41,2.83
AChE,5.98,D,6,D:6,4.15,1.41,2.74
AChE,6.981,D,6,D:6,4.25,1.41,2.84
AChE,7.982,D,6,D:6,4.31,1.41,2.8999999999999995
AChE,8.983,D,6,D:6,4.32,1.4,2.9200000000000004
AChE,9.982,D,6,D:6,4.32,1.41,2.91
AChE,10.983,D,6,D:6,4.35,1.4,2.9499999999999997
AChE,11.983,D,6,D:6,4.28,1.4,2.8800000000000003
AChE,12.984,D,6,D:6,4.3,1.4,2.9
AChE,13.985,D,6,D:6,4.27,1.39,2.88
AChE,14.985,D,6,D:6,4.23,1.39,2.8400000000000007
AChE,15.985,D,6,D:6,4.37,1.39,2.9800000000000004
AChE,16.985,D,6,D:6,4.3,1.38,2.92
AChE,17.986,D,6,D:6,4.26,1.38,2.88
AChE,18.987,D,6,D:6,4.22,1.38,2.84
AChE,0.0,D,7,D:7,3.7,1.44,2.2600000000000002
AChE,0.98,D,7,D:7,3.89,1.43,2.46
AChE,1.98,D,7,D:7,4.07,1.43,2.6400000000000006
AChE,2.981,D,7,D:7,4.13,1.42,2.71
AChE,3.982,D,7,D:7,4.18,1.42,2.76
AChE,4.98,D,7,D:7,4.24,1.41,2.83
AChE,5.98,D,7,D:7,4.18,1.41,2.7699999999999996
AChE,6.981,D,7,D:7,4.31,1.41,2.8999999999999995
AChE,7.982,D,7,D:7,4.29,1.41,2.88
AChE,8.983,D,7,D:7,4.22,1.4,2.82
AChE,9.982,D,7,D:7,4.28,1.41,2.87
AChE,10.983,D,7,D:7,4.31,1.4,2.9099999999999997
AChE,11.983,D,7,D:7,4.27,1.4,2.8699999999999997
AChE,12.984,D,7,D:7,4.27,1.4,2.8699999999999997
AChE,13.985,D,7,D:7,4.26,1.39,2.87
AChE,14.985,D,7,D:7,4.25,1.39,2.8600000000000003
AChE,15.985,D,7,D:7,4.31,1.39,2.92
AChE,16.985,D,7,D:7,4.29,1.38,2.91
AChE,17.986,D,7,D:7,4.31,1.38,2.9299999999999997
AChE,18.987,D,7,D:7,4.22,1.38,2.84
AChE,0.0,D,8,D:8,3.69,1.44,2.25
AChE,0.98,D,8,D:8,3.87,1.43,2.4400000000000004
AChE,1.98,D,8,D:8,4.07,1.43,2.6400000000000006
AChE,2.981,D,8,D:8,4.13,1.42,2.71
AChE,3.982,D,8,D:8,4.17,1.42,2.75
AChE,4.98,D,8,D:8,4.31,1.41,2.8999999999999995
AChE,5.98,D,8,D:8,4.23,1.41,2.8200000000000003
AChE,6.981,D,8,D:8,4.32,1.41,2.91
AChE,7.982,D,8,D:8,4.32,1.41,2.91
AChE,8.983,D,8,D:8,4.22,1.4,2.82
AChE,9.982,D,8,D:8,4.35,1.41,2.9399999999999995
AChE,10.983,D,8,D:8,4.37,1.4,2.97
AChE,11.983,D,8,D:8,4.3,1.4,2.9
AChE,12.984,D,8,D:8,4.32,1.4,2.9200000000000004
AChE,13.985,D,8,D:8,4.33,1.39,2.9400000000000004
AChE,14.985,D,8,D:8,4.23,1.39,2.8400000000000007
AChE,15.985,D,8,D:8,4.33,1.39,2.9400000000000004
AChE,16.985,D,8,D:8,4.38,1.38,3.0
AChE,17.986,D,8,D:8,4.29,1.38,2.91
AChE,18.987,D,8,D:8,4.26,1.38,2.88
AChE,0.0,D,9,D:9,3.85,1.44,2.41
AChE,0.98,D,9,D:9,4.05,1.43,2.62
AChE,1.98,D,9,D:9,4.15,1.43,2.7200000000000006
AChE,2.981,D,9,D:9,4.21,1.42,2.79
AChE,3.982,D,9,D:9,4.3,1.42,2.88
AChE,4.98,D,9,D:9,4.3,1.41,2.8899999999999997
AChE,5.98,D,9,D:9,4.27,1.41,2.8599999999999994
AChE,6.981,D,9,D:9,4.33,1.41,2.92
AChE,7.982,D,9,D:9,4.32,1.41,2.91
AChE,8.983,D,9,D:9,4.3,1.4,2.9
AChE,9.982,D,9,D:9,4.34,1.41,2.9299999999999997
AChE,10.983,D,9,D:9,4.33,1.4,2.93
AChE,11.983,D,9,D:9,4.32,1.4,2.9200000000000004
AChE,12.984,D,9,D:9,4.37,1.4,2.97
AChE,13.985,D,9,D:9,4.26,1.39,2.87
AChE,14.985,D,9,D:9,4.28,1.39,2.8900000000000006
AChE,15.985,D,9,D:9,4.37,1.39,2.9800000000000004
AChE,16.985,D,9,D:9,4.37,1.38,2.99
AChE,17.986,D,9,D:9,4.34,1.38,2.96
AChE,18.987,D,9,D:9,4.3,1.38,2.92
AChE,0.0,D,10,D:10,4.05,1.44,2.61
AChE,0.98,D,10,D:10,4.16,1.43,2.7300000000000004
AChE,1.98,D,10,D:10,4.27,1.43,2.84
AChE,2.981,D,10,D:10,4.29,1.42,2.87
AChE,3.982,D,10,D:10,4.26,1.42,2.84
AChE,4.98,D,10,D:10,4.43,1.41,3.0199999999999996
AChE,5.98,D,10,D:10,4.22,1.41,2.8099999999999996
AChE,6.981,D,10,D:10,4.43,1.41,3.0199999999999996
AChE,7.982,D,10,D:10,4.33,1.41,2.92
AChE,8.983,D,10,D:10,4.31,1.4,2.9099999999999997
AChE,9.982,D,10,D:10,4.4,1.41,2.99
AChE,10.983,D,10,D:10,4.39,1.4,2.9899999999999998
AChE,11.983,D,10,D:10,4.41,1.4,3.0100000000000002
AChE,12.984,D,10,D:10,4.4,1.4,3.0000000000000004
AChE,13.985,D,10,D:10,4.4,1.39,3.0100000000000007
AChE,14.985,D,10,D:10,4.26,1.39,2.87
AChE,15.985,D,10,D:10,4.46,1.39,3.0700000000000003
AChE,16.985,D,10,D:10,4.34,1.38,2.96
