enzyme,sample_row,plate_well,well_number,treatment,time_min,corrected_absorbance
BChE,B,B:4,4,bergamot,10.984,0.27
BChE,B,B:4,4,bergamot,11.984,0.29000000000000004
BChE,B,B:4,4,bergamot,12.984,0.32000000000000006
BChE,B,B:4,4,bergamot,13.985,0.33999999999999986
BChE,B,B:4,4,bergamot,14.985,0.34999999999999987
BChE,B,B:4,4,bergamot,15.986,0.3599999999999999
BChE,B,B:4,4,bergamot,16.986,0.3799999999999999
BChE,B,B:4,4,bergamot,17.986,0.3999999999999999
BChE,B,B:4,4,bergamot,18.987,0.4099999999999999
BChE,B,B:5,5,bergamot,0.0,0.06999999999999984
BChE,B,B:5,5,bergamot,0.981,0.08999999999999986
BChE,B,B:5,5,bergamot,1.982,0.09999999999999987
BChE,B,B:5,5,bergamot,2.981,0.09999999999999987
BChE,B,B:5,5,bergamot,3.982,0.11999999999999988
BChE,B,B:5,5,bergamot,4.981,0.1399999999999999
BChE,B,B:5,5,bergamot,5.982,0.15999999999999992
BChE,B,B:5,5,bergamot,6.982,0.17999999999999994
BChE,B,B:5,5,bergamot,7.982,0.19999999999999996
BChE,B,B:5,5,bergamot,8.982,0.21999999999999997
BChE,B,B:5,5,bergamot,9.982,0.24
BChE,B,B:5,5,bergamot,10.984,0.25
BChE,B,B:5,5,bergamot,11.984,0.28
BChE,B,B:5,5,bergamot,12.984,0.30000000000000004
BChE,B,B:5,5,bergamot,13.985,0.31000000000000005
BChE,B,B:5,5,bergamot,14.985,0.33999999999999986
BChE,B,B:5,5,bergamot,15.986,0.33999999999999986
BChE,B,B:5,5,bergamot,16.986,0.3699999999999999
BChE,B,B:5,5,bergamot,17.986,0.3899999999999999
BChE,B,B:5,5,bergamot,18.987,0.4099999999999999
BChE,B,B:6,6,bergamot,0.0,0.05999999999999983
BChE,B,B:6,6,bergamot,0.981,0.07000000000000006
BChE,B,B:6,6,bergamot,1.982,0.07000000000000006
BChE,B,B:6,6,bergamot,2.981,0.08999999999999986
BChE,B,B:6,6,bergamot,3.982,0.10999999999999988
BChE,B,B:6,6,bergamot,4.981,0.1399999999999999
BChE,B,B:6,6,bergamot,5.982,0.15999999999999992
BChE,B,B:6,6,bergamot,6.982,0.17999999999999994
BChE,B,B:6,6,bergamot,7.982,0.20999999999999996
BChE,B,B:6,6,bergamot,8.982,0.21999999999999997
BChE,B,B:6,6,bergamot,9.982,0.25
BChE,B,B:6,6,bergamot,10.984,0.26
BChE,B,B:6,6,bergamot,11.984,0.30000000000000004
BChE,B,B:6,6,bergamot,12.984,0.31000000000000005
BChE,B,B:6,6,bergamot,13.985,0.33000000000000007
BChE,B,B:6,6,bergamot,14.985,0.3599999999999999
BChE,B,B:6,6,bergamot,15.986,0.3599999999999999
BChE,B,B:6,6,bergamot,16.986,0.3899999999999999
BChE,B,B:6,6,bergamot,17.986,0.4099999999999999
BChE,B,B:6,6,bergamot,18.987,0.41999999999999993
BChE,B,B:7,7,bergamot,0.0,0.07999999999999985
BChE,B,B:7,7,bergamot,0.981,0.10999999999999988
BChE,B,B:7,7,bergamot,1.982,0.11999999999999988
BChE,B,B:7,7,bergamot,2.981,0.11999999999999988
BChE,B,B:7,7,bergamot,3.982,0.1499999999999999
BChE,B,B:7,7,bergamot,4.981,0.16999999999999993
BChE,B,B:7,7,bergamot,5.982,0.17999999999999994
BChE,B,B:7,7,bergamot,6.982,0.19999999999999996
BChE,B,B:7,7,bergamot,7.982,0.21999999999999997
BChE,B,B:7,7,bergamot,8.982,0.22999999999999998
BChE,B,B:7,7,bergamot,9.982,0.25
BChE,B,B:7,7,bergamot,10.984,0.27
BChE,B,B:7,7,bergamot,11.984,0.29000000000000004
BChE,B,B:7,7,bergamot,12.984,0.30000000000000004
BChE,B,B:7,7,bergamot,13.985,0.33000000000000007
BChE,B,B:7,7,bergamot,14.985,0.33000000000000007
BChE,B,B:7,7,bergamot,15.986,0.34999999999999987
BChE,B,B:7,7,bergamot,16.986,0.3799999999999999
BChE,B,B:7,7,bergamot,17.986,0.3999999999999999
BChE,B,B:7,7,bergamot,18.987,0.4099999999999999
BChE,B,B:8,8,bergamot,0.0,0.06999999999999984
BChE,B,B:8,8,bergamot,0.981,0.10999999999999988
BChE,B,B:8,8,bergamot,1.982,0.1299999999999999
BChE,B,B:8,8,bergamot,2.981,0.1399999999999999
BChE,B,B:8,8,bergamot,3.982,0.15999999999999992
BChE,B,B:8,8,bergamot,4.981,0.16999999999999993
BChE,B,B:8,8,bergamot,5.982,0.18999999999999995
BChE,B,B:8,8,bergamot,6.982,0.19999999999999996
BChE,B,B:8,8,bergamot,7.982,0.22999999999999998
BChE,B,B:8,8,bergamot,8.982,0.24
BChE,B,B:8,8,bergamot,9.982,0.26
BChE,B,B:8,8,bergamot,10.984,0.28
BChE,B,B:8,8,bergamot,11.984,0.31000000000000005
BChE,B,B:8,8,bergamot,12.984,0.32000000000000006
BChE,B,B:8,8,bergamot,13.985,0.33999999999999986
BChE,B,B:8,8,bergamot,14.985,0.3599999999999999
BChE,B,B:8,8,bergamot,15.986,0.3699999999999999
BChE,B,B:8,8,bergamot,16.986,0.3899999999999999
BChE,B,B:8,8,bergamot,17.986,0.4099999999999999
BChE,B,B:8,8,bergamot,18.987,0.4099999999999999
BChE,B,B:9,9,bergamot,0.0,0.040000000000000036
BChE,B,B:9,9,bergamot,0.981,0.08000000000000007
BChE,B,B:9,9,bergamot,1.982,0.09999999999999987
BChE,B,B:9,9,bergamot,2.981,0.09999999999999987
BChE,B,B:9,9,bergamot,3.982,0.11999999999999988
BChE,B,B:9,9,bergamot,4.981,0.1399999999999999
BChE,B,B:9,9,bergamot,5.982,0.1499999999999999
BChE,B,B:9,9,bergamot,6.982,0.15999999999999992
BChE,B,B:9,9,bergamot,7.982,0.17999999999999994
BChE,B,B:9,9,bergamot,8.982,0.18999999999999995
BChE,B,B:9,9,bergamot,9.982,0.20999999999999996
BChE,B,B:9,9,bergamot,10.984,0.20999999999999996
BChE,B,B:9,9,bergamot,11.984,0.24
BChE,B,B:9,9,bergamot,12.984,0.25
BChE,B,B:9,9,bergamot,13.985,0.26
BChE,B,B:9,9,bergamot,14.985,0.28
BChE,B,B:9,9,bergamot,15.986,0.29000000000000004
BChE,B,B:9,9,bergamot,16.986,0.32000000000000006
BChE,B,B:9,9,bergamot,17.986,0.3400000000000001
BChE,B,B:9,9,bergamot,18.987,0.34999999999999987
BChE,B,B:10,10,bergamot,0.0,0.1299999999999999
BChE,B,B:10,10,bergamot,0.981,0.15999999999999992
BChE,B,B:10,10,bergamot,1.982,0.16999999999999993
BChE,B,B:10,10,bergamot,2.981,0.17999999999999994
BChE,B,B:10,10,bergamot,3.982,0.19999999999999996
BChE,B,B:10,10,bergamot,4.981,0.21999999999999997
BChE,B,B:10,10,bergamot,5.982,0.24
BChE,B,B:10,10,bergamot,6.982,0.25
BChE,B,B:10,10,bergamot,7.982,0.27
BChE,B,B:10,10,bergamot,8.982,0.29000000000000004
BChE,B,B:10,10,bergamot,9.982,0.32000000000000006
BChE,B,B:10,10,bergamot,10.984,0.32000000000000006
BChE,B,B:10,10,bergamot,11.984,0.34999999999999987
BChE,B,B:10,10,bergamot,12.984,0.3599999999999999
BChE,B,B:10,10,bergamot,13.985,0.3799999999999999
BChE,B,B:10,10,bergamot,14.985,0.3999999999999999
BChE,B,B:10,10,bergamot,15.986,0.41999999999999993
BChE,B,B:10,10,bergamot,16.986,0.44999999999999996
BChE,B,B:10,10,bergamot,17.986,0.47
BChE,B,B:10,10,bergamot,18.987,0.48
BChE,B,B:11,11,bergamot,0.0,0.09999999999999987
BChE,B,B:11,11,bergamot,0.981,0.1299999999999999
BChE,B,B:11,11,bergamot,1.982,0.1499999999999999
BChE,B,B:11,11,bergamot,2.981,0.1399999999999999
BChE,B,B:11,11,bergamot,3.982,0.16999999999999993
BChE,B,B:11,11,bergamot,4.981,0.18999999999999995
BChE,B,B:11,11,bergamot,5.982,0.20999999999999996
BChE,B,B:11,11,bergamot,6.982,0.22999999999999998
BChE,B,B:11,11,bergamot,7.982,0.26
BChE,B,B:11,11,bergamot,8.982,0.28
BChE,B,B:11,11,bergamot,9.982,0.30000000000000004
BChE,B,B:11,11,bergamot,10.984,0.32000000000000006
BChE,B,B:11,11,bergamot,11.984,0.34999999999999987
BChE,B,B:11,11,bergamot,12.984,0.3799999999999999
BChE,B,B:11,11,bergamot,13.985,0.3899999999999999
BChE,B,B:11,11,bergamot,14.985,0.41999999999999993
BChE,B,B:11,11,bergamot,15.986,0.44999999999999996
BChE,B,B:11,11,bergamot,16.986,0.47
BChE,B,B:11,11,bergamot,17.986,0.49
BChE,B,B:11,11,bergamot,18.987,0.52
BChE,B,B:12,12,bergamot,0.0,0.050000000000000044
BChE,B,B:12,12,bergamot,0.981,0.08999999999999986
BChE,B,B:12,12,bergamot,1.982,0.10999999999999988
BChE,B,B:12,12,bergamot,2.981,0.11999999999999988
BChE,B,B:12,12,bergamot,3.982,0.1499999999999999
BChE,B,B:12,12,bergamot,4.981,0.16999999999999993
BChE,B,B:12,12,bergamot,5.982,0.18999999999999995
BChE,B,B:12,12,bergamot,6.982,0.20999999999999996
BChE,B,B:12,12,bergamot,7.982,0.24
BChE,B,B:12,12,bergamot,8.982,0.26
BChE,B,B:12,12,bergamot,9.982,0.28
BChE,B,B:12,12,bergamot,10.984,0.30000000000000004
BChE,B,B:12,12,bergamot,11.984,0.33000000000000007
BChE,B,B:12,12,bergamot,12.984,0.34999999999999987
BChE,B,B:12,12,bergamot,13.985,0.3799999999999999
BChE,B,B:12,12,bergamot,14.985,0.3999999999999999
BChE,B,B:12,12,bergamot,15.986,0.41999999999999993
BChE,B,B:12,12,bergamot,16.986,0.45999999999999996
BChE,B,B:12,12,bergamot,17.986,0.48
BChE,B,B:12,12,bergamot,18.987,0.5
BChE,C,C:2,2,orange,0.0,0.07900000000000007
BChE,C,C:2,2,orange,0.981,0.08199999999999996
BChE,C,C:2,2,orange,1.982,0.10399999999999998
BChE,C,C:2,2,orange,2.981,0.10999999999999999
BChE,C,C:2,2,orange,3.982,0.126
BChE,C,C:2,2,orange,4.981,0.139
BChE,C,C:2,2,orange,5.982,0.15200000000000002
BChE,C,C:2,2,orange,6.982,0.17900000000000005
BChE,C,C:2,2,orange,7.982,0.19400000000000006
BChE,C,C:2,2,orange,8.982,0.21300000000000008
BChE,C,C:2,2,orange,9.982,0.23699999999999988
BChE,C,C:2,2,orange,10.984,0.2499999999999999
BChE,C,C:2,2,orange,11.984,0.2709999999999999
BChE,C,C:2,2,orange,12.984,0.30499999999999994
BChE,C,C:2,2,orange,13.985,0.30899999999999994
BChE,C,C:2,2,orange,14.985,0.33999999999999997
BChE,C,C:2,2,orange,15.986,0.356
BChE,C,C:2,2,orange,16.986,0.379
BChE,C,C:2,2,orange,17.986,0.392
BChE,C,C:2,2,orange,18.987,0.41600000000000004
BChE,C,C:3,3,orange,0.0,0.6390000000000001
BChE,C,C:3,3,orange,0.981,0.592
BChE,C,C:3,3,orange,1.982,0.594
BChE,C,C:3,3,orange,2.981,0.6
BChE,C,C:3,3,orange,3.982,0.656
BChE,C,C:3,3,orange,4.981,0.679
BChE,C,C:3,3,orange,5.982,0.7020000000000001
BChE,C,C:3,3,orange,6.982,0.7489999999999999
BChE,C,C:3,3,orange,7.982,0.7939999999999999
BChE,C,C:3,3,orange,8.982,0.823
BChE,C,C:3,3,orange,9.982,0.857
BChE,C,C:3,3,orange,10.984,0.9
BChE,C,C:3,3,orange,11.984,0.911
BChE,C,C:3,3,orange,12.984,0.9450000000000001
BChE,C,C:3,3,orange,13.985,0.9590000000000001
BChE,C,C:3,3,orange,14.985,0.9800000000000001
BChE,C,C:3,3,orange,15.986,1.0059999999999998
BChE,C,C:3,3,orange,16.986,1.009
BChE,C,C:3,3,orange,17.986,1.032
BChE,C,C:3,3,orange,18.987,1.0459999999999998
BChE,C,C:4,4,orange,0.0,-0.06599999999999995
BChE,C,C:4,4,orange,0.981,-0.052000000000000046
BChE,C,C:4,4,orange,1.982,-0.029000000000000026
BChE,C,C:4,4,orange,2.981,-0.015000000000000013
BChE,C,C:4,4,orange,3.982,-0.0020000000000000018
BChE,C,C:4,4,orange,4.981,0.019000000000000017
BChE,C,C:4,4,orange,5.982,0.039999999999999925
BChE,C,C:4,4,orange,6.982,0.06899999999999995
BChE,C,C:4,4,orange,7.982,0.08499999999999996
BChE,C,C:4,4,orange,8.982,0.11299999999999999
BChE,C,C:4,4,orange,9.982,0.127
BChE,C,C:4,4,orange,10.984,0.16000000000000003
BChE,C,C:4,4,orange,11.984,0.17100000000000004
BChE,C,C:4,4,orange,12.984,0.18500000000000005
BChE,C,C:4,4,orange,13.985,0.20900000000000007
BChE,C,C:4,4,orange,14.985,0.2300000000000001
BChE,C,C:4,4,orange,15.986,0.2460000000000001
BChE,C,C:4,4,orange,16.986,0.2689999999999999
BChE,C,C:4,4,orange,17.986,0.2819999999999999
BChE,C,C:4,4,orange,18.987,0.29599999999999993
BChE,C,C:5,5,orange,0.0,0.09900000000000009
BChE,C,C:5,5,orange,0.981,0.11199999999999999
BChE,C,C:5,5,orange,1.982,0.124
BChE,C,C:5,5,orange,2.981,0.14
BChE,C,C:5,5,orange,3.982,0.15600000000000003
BChE,C,C:5,5,orange,4.981,0.16900000000000004
BChE,C,C:5,5,orange,5.982,0.18200000000000005
BChE,C,C:5,5,orange,6.982,0.19900000000000007
BChE,C,C:5,5,orange,7.982,0.21400000000000008
BChE,C,C:5,5,orange,8.982,0.23299999999999987
BChE,C,C:5,5,orange,9.982,0.2569999999999999
BChE,C,C:5,5,orange,10.984,0.2799999999999999
BChE,C,C:5,5,orange,11.984,0.30099999999999993
BChE,C,C:5,5,orange,12.984,0.31499999999999995
BChE,C,C:5,5,orange,13.985,0.33899999999999997
BChE,C,C:5,5,orange,14.985,0.36
BChE,C,C:5,5,orange,15.986,0.376
BChE,C,C:5,5,orange,16.986,0.399
BChE,C,C:5,5,orange,17.986,0.42200000000000004
BChE,C,C:5,5,orange,18.987,0.43600000000000005
BChE,C,C:6,6,orange,0.0,0.05900000000000005
BChE,C,C:6,6,orange,0.981,0.09199999999999997
BChE,C,C:6,6,orange,1.982,0.11399999999999999
BChE,C,C:6,6,orange,2.981,0.13
BChE,C,C:6,6,orange,3.982,0.136
BChE,C,C:6,6,orange,4.981,0.15900000000000003
BChE,C,C:6,6,orange,5.982,0.18200000000000005
BChE,C,C:6,6,orange,6.982,0.19900000000000007
BChE,C,C:6,6,orange,7.982,0.21400000000000008
BChE,C,C:6,6,orange,8.982,0.23299999999999987
BChE,C,C:6,6,orange,9.982,0.2569999999999999
BChE,C,C:6,6,orange,10.984,0.2699999999999999
BChE,C,C:6,6,orange,11.984,0.2909999999999999
BChE,C,C:6,6,orange,12.984,0.31499999999999995
BChE,C,C:6,6,orange,13.985,0.32899999999999996
BChE,C,C:6,6,orange,14.985,0.35
BChE,C,C:6,6,orange,15.986,0.366
BChE,C,C:6,6,orange,16.986,0.389
BChE,C,C:6,6,orange,17.986,0.402
BChE,C,C:6,6,orange,18.987,0.42600000000000005
BChE,C,C:7,7,orange,0.0,0.09900000000000009
BChE,C,C:7,7,orange,0.981,0.122
BChE,C,C:7,7,orange,1.982,0.14400000000000002
BChE,C,C:7,7,orange,2.981,0.16000000000000003
BChE,C,C:7,7,orange,3.982,0.17600000000000005
BChE,C,C:7,7,orange,4.981,0.19900000000000007
BChE,C,C:7,7,orange,5.982,0.21200000000000008
BChE,C,C:7,7,orange,6.982,0.23899999999999988
BChE,C,C:7,7,orange,7.982,0.2639999999999999
BChE,C,C:7,7,orange,8.982,0.2729999999999999
BChE,C,C:7,7,orange,9.982,0.29699999999999993
BChE,C,C:7,7,orange,10.984,0.31999999999999995
BChE,C,C:7,7,orange,11.984,0.33099999999999996
BChE,C,C:7,7,orange,12.984,0.345
BChE,C,C:7,7,orange,13.985,0.369
BChE,C,C:7,7,orange,14.985,0.38
BChE,C,C:7,7,orange,15.986,0.396
BChE,C,C:7,7,orange,16.986,0.41900000000000004
BChE,C,C:7,7,orange,17.986,0.43200000000000005
BChE,C,C:7,7,orange,18.987,0.44600000000000006
BChE,C,C:8,8,orange,0.0,0.07900000000000007
BChE,C,C:8,8,orange,0.981,0.06899999999999995
BChE,C,C:8,8,orange,1.982,0.10399999999999998
BChE,C,C:8,8,orange,2.981,0.10999999999999999
BChE,C,C:8,8,orange,3.982,0.136
BChE,C,C:8,8,orange,4.981,0.14900000000000002
BChE,C,C:8,8,orange,5.982,0.16200000000000003
BChE,C,C:8,8,orange,6.982,0.17900000000000005
BChE,C,C:8,8,orange,7.982,0.20400000000000007
BChE,C,C:8,8,orange,8.982,0.21300000000000008
BChE,C,C:8,8,orange,9.982,0.23699999999999988
BChE,C,C:8,8,orange,10.984,0.2499999999999999
BChE,C,C:8,8,orange,11.984,0.2609999999999999
BChE,C,C:8,8,orange,12.984,0.2849999999999999
BChE,C,C:8,8,orange,13.985,0.30899999999999994
BChE,C,C:8,8,orange,14.985,0.32999999999999996
BChE,C,C:8,8,orange,15.986,0.346
BChE,C,C:8,8,orange,16.986,0.349
BChE,C,C:8,8,orange,17.986,0.372
BChE,C,C:8,8,orange,18.987,0.386
BChE,C,C:9,9,orange,0.0,0.16899999999999993
BChE,C,C:9,9,orange,0.981,0.18200000000000005
BChE,C,C:9,9,orange,1.982,0.20399999999999985
BChE,C,C:9,9,orange,2.981,0.20999999999999985
BChE,C,C:9,9,orange,3.982,0.22599999999999987
BChE,C,C:9,9,orange,4.981,0.23899999999999988
BChE,C,C:9,9,orange,5.982,0.2519999999999999
BChE,C,C:9,9,orange,6.982,0.2689999999999999
BChE,C,C:9,9,orange,7.982,0.2839999999999999
BChE,C,C:9,9,orange,8.982,0.30299999999999994
BChE,C,C:9,9,orange,9.982,0.33699999999999997
BChE,C,C:9,9,orange,10.984,0.35
BChE,C,C:9,9,orange,11.984,0.371
BChE,C,C:9,9,orange,12.984,0.385
BChE,C,C:9,9,orange,13.985,0.40900000000000003
BChE,C,C:9,9,orange,14.985,0.42000000000000004
BChE,C,C:9,9,orange,15.986,0.43600000000000005
BChE,C,C:9,9,orange,16.986,0.44900000000000007
BChE,C,C:9,9,orange,17.986,0.4720000000000001
BChE,C,C:9,9,orange,18.987,0.4860000000000001
BChE,C,C:10,10,orange,0.0,0.13900000000000012
BChE,C,C:10,10,orange,0.981,0.14200000000000002
BChE,C,C:10,10,orange,1.982,0.16400000000000003
BChE,C,C:10,10,orange,2.981,0.18000000000000005
BChE,C,C:10,10,orange,3.982,0.20600000000000007
BChE,C,C:10,10,orange,4.981,0.22899999999999987
BChE,C,C:10,10,orange,5.982,0.24199999999999988
BChE,C,C:10,10,orange,6.982,0.2689999999999999
BChE,C,C:10,10,orange,7.982,0.2839999999999999
BChE,C,C:10,10,orange,8.982,0.2929999999999999
BChE,C,C:10,10,orange,9.982,0.30699999999999994
BChE,C,C:10,10,orange,10.984,0.32999999999999996
BChE,C,C:10,10,orange,11.984,0.34099999999999997
BChE,C,C:10,10,orange,12.984,0.355
BChE,C,C:10,10,orange,13.985,0.369
BChE,C,C:10,10,orange,14.985,0.38
BChE,C,C:10,10,orange,15.986,0.406
BChE,C,C:10,10,orange,16.986,0.41900000000000004
BChE,C,C:10,10,orange,17.986,0.43200000000000005
BChE,C,C:10,10,orange,18.987,0.44600000000000006
BChE,C,C:11,11,orange,0.0,0.09900000000000009
BChE,C,C:11,11,orange,0.981,0.122
BChE,C,C:11,11,orange,1.982,0.134
BChE,C,C:11,11,orange,2.981,0.15000000000000002
BChE,C,C:11,11,orange,3.982,0.17600000000000005
BChE,C,C:11,11,orange,4.981,0.18900000000000006
BChE,C,C:11,11,orange,5.982,0.20200000000000007
BChE,C,C:11,11,orange,6.982,0.21900000000000008
BChE,C,C:11,11,orange,7.982,0.23399999999999987
BChE,C,C:11,11,orange,8.982,0.24299999999999988
BChE,C,C:11,11,orange,9.982,0.2669999999999999
BChE,C,C:11,11,orange,10.984,0.2899999999999999
BChE,C,C:11,11,orange,11.984,0.30099999999999993
BChE,C,C:11,11,orange,12.984,0.31499999999999995
BChE,C,C:11,11,orange,13.985,0.32899999999999996
BChE,C,C:11,11,orange,14.985,0.33999999999999997
BChE,C,C:11,11,orange,15.986,0.366
BChE,C,C:11,11,orange,16.986,0.369
BChE,C,C:11,11,orange,17.986,0.392
BChE,C,C:11,11,orange,18.987,0.406
BChE,C,C:12,12,orange,0.0,0.049000000000000044
BChE,C,C:12,12,orange,0.981,0.03599999999999992
BChE,C,C:12,12,orange,1.982,0.04599999999999993
BChE,C,C:12,12,orange,2.981,0.025999999999999912
BChE,C,C:12,12,orange,3.982,0.027999999999999914
BChE,C,C:12,12,orange,4.981,-0.0030000000000000027
BChE,C,C:12,12,orange,5.982,0.010000000000000009
BChE,C,C:12,12,orange,6.982,0.038999999999999924
BChE,C,C:12,12,orange,7.982,0.05699999999999994
BChE,C,C:12,12,orange,8.982,0.08799999999999997
BChE,C,C:12,12,orange,9.982,0.15700000000000003
BChE,C,C:12,12,orange,10.984,0.17000000000000004
BChE,C,C:12,12,orange,11.984,0.18100000000000005
BChE,C,C:12,12,orange,12.984,0.20500000000000007
BChE,C,C:12,12,orange,13.985,0.20900000000000007
BChE,C,C:12,12,orange,14.985,0.2300000000000001
BChE,C,C:12,12,orange,15.986,0.2360000000000001
BChE,C,C:12,12,orange,16.986,0.2490000000000001
BChE,C,C:12,12,orange,17.986,0.2619999999999999
BChE,C,C:12,12,orange,18.987,0.2759999999999999
BChE,D,D:2,2,neroli,0.0,-0.040000000000000036
BChE,D,D:2,2,neroli,0.981,-0.010000000000000009
BChE,D,D:2,2,neroli,1.982,0.010000000000000009
BChE,D,D:2,2,neroli,2.981,0.020000000000000018
BChE,D,D:2,2,neroli,3.982,0.050000000000000044
BChE,D,D:2,2,neroli,4.981,0.06000000000000005
BChE,D,D:2,2,neroli,5.982,0.07999999999999985
BChE,D,D:2,2,neroli,6.982,0.09999999999999987
BChE,D,D:2,2,neroli,7.982,0.1299999999999999
BChE,D,D:2,2,neroli,8.982,0.15999999999999992
BChE,D,D:2,2,neroli,9.982,0.15999999999999992
BChE,D,D:2,2,neroli,10.984,0.18999999999999995
BChE,D,D:2,2,neroli,11.984,0.20999999999999996
BChE,D,D:2,2,neroli,12.984,0.22999999999999998
BChE,D,D:2,2,neroli,13.985,0.25
BChE,D,D:2,2,neroli,14.985,0.28
BChE,D,D:2,2,neroli,15.986,0.30000000000000004
BChE,D,D:2,2,neroli,16.986,0.32000000000000006
BChE,D,D:2,2,neroli,17.986,0.34999999999999987
BChE,D,D:2,2,neroli,18.987,0.3699999999999999
BChE,D,D:3,3,neroli,0.0,0.8299999999999998
BChE,D,D:3,3,neroli,0.981,0.8499999999999999
BChE,D,D:3,3,neroli,1.982,0.8699999999999999
BChE,D,D:3,3,neroli,2.981,0.8899999999999999
BChE,D,D:3,3,neroli,3.982,0.9099999999999999
BChE,D,D:3,3,neroli,4.981,0.94
BChE,D,D:3,3,neroli,5.982,0.96
BChE,D,D:3,3,neroli,6.982,0.9899999999999998
BChE,D,D:3,3,neroli,7.982,1.01
BChE,D,D:3,3,neroli,8.982,1.03
BChE,D,D:3,3,neroli,9.982,1.0499999999999998
BChE,D,D:3,3,neroli,10.984,1.06
BChE,D,D:3,3,neroli,11.984,1.0899999999999999
BChE,D,D:3,3,neroli,12.984,1.1099999999999999
BChE,D,D:3,3,neroli,13.985,1.1500000000000001
BChE,D,D:3,3,neroli,14.985,1.1700000000000002
BChE,D,D:3,3,neroli,15.986,1.2
BChE,D,D:3,3,neroli,16.986,1.22
BChE,D,D:3,3,neroli,17.986,1.2599999999999998
BChE,D,D:3,3,neroli,18.987,1.2799999999999998
BChE,D,D:4,4,neroli,0.0,0.11999999999999988
BChE,D,D:4,4,neroli,0.981,0.1399999999999999
BChE,D,D:4,4,neroli,1.982,0.15999999999999992
BChE,D,D:4,4,neroli,2.981,0.16999999999999993
BChE,D,D:4,4,neroli,3.982,0.19999999999999996
BChE,D,D:4,4,neroli,4.981,0.21999999999999997
BChE,D,D:4,4,neroli,5.982,0.24
BChE,D,D:4,4,neroli,6.982,0.25
BChE,D,D:4,4,neroli,7.982,0.29000000000000004
BChE,D,D:4,4,neroli,8.982,0.30000000000000004
BChE,D,D:4,4,neroli,9.982,0.31000000000000005
BChE,D,D:4,4,neroli,10.984,0.32999999999999985
BChE,D,D:4,4,neroli,11.984,0.34999999999999987
BChE,D,D:4,4,neroli,12.984,0.3699999999999999
BChE,D,D:4,4,neroli,13.985,0.3999999999999999
BChE,D,D:4,4,neroli,14.985,0.42999999999999994
BChE,D,D:4,4,neroli,15.986,0.44999999999999996
BChE,D,D:4,4,neroli,16.986,0.47
BChE,D,D:4,4,neroli,17.986,0.5
BChE,D,D:4,4,neroli,18.987,0.52
BChE,D,D:5,5,neroli,0.0,0.10999999999999988
BChE,D,D:5,5,neroli,0.981,0.1299999999999999
BChE,D,D:5,5,neroli,1.982,0.1499999999999999
BChE,D,D:5,5,neroli,2.981,0.1499999999999999
BChE,D,D:5,5,neroli,3.982,0.18999999999999995
BChE,D,D:5,5,neroli,4.981,0.19999999999999996
BChE,D,D:5,5,neroli,5.982,0.21999999999999997
BChE,D,D:5,5,neroli,6.982,0.24
BChE,D,D:5,5,neroli,7.982,0.26
BChE,D,D:5,5,neroli,8.982,0.28
BChE,D,D:5,5,neroli,9.982,0.30000000000000004
BChE,D,D:5,5,neroli,10.984,0.31000000000000005
BChE,D,D:5,5,neroli,11.984,0.33999999999999986
BChE,D,D:5,5,neroli,12.984,0.3599999999999999
BChE,D,D:5,5,neroli,13.985,0.3899999999999999
BChE,D,D:5,5,neroli,14.985,0.4099999999999999
BChE,D,D:5,5,neroli,15.986,0.41999999999999993
BChE,D,D:5,5,neroli,16.986,0.43999999999999995
BChE,D,D:5,5,neroli,17.986,0.48
BChE,D,D:5,5,neroli,18.987,0.49
BChE,D,D:6,6,neroli,0.0,0.11999999999999988
BChE,D,D:6,6,neroli,0.981,0.1299999999999999
BChE,D,D:6,6,neroli,1.982,0.1299999999999999
BChE,D,D:6,6,neroli,2.981,0.1499999999999999
BChE,D,D:6,6,neroli,3.982,0.16999999999999993
BChE,D,D:6,6,neroli,4.981,0.18999999999999995
BChE,D,D:6,6,neroli,5.982,0.20999999999999996
BChE,D,D:6,6,neroli,6.982,0.21999999999999997
BChE,D,D:6,6,neroli,7.982,0.25
BChE,D,D:6,6,neroli,8.982,0.27
BChE,D,D:6,6,neroli,9.982,0.28
BChE,D,D:6,6,neroli,10.984,0.30000000000000004
BChE,D,D:6,6,neroli,11.984,0.32999999999999985
BChE,D,D:6,6,neroli,12.984,0.34999999999999987
BChE,D,D:6,6,neroli,13.985,0.3699999999999999
BChE,D,D:6,6,neroli,14.985,0.3999999999999999
BChE,D,D:6,6,neroli,15.986,0.4099999999999999
BChE,D,D:6,6,neroli,16.986,0.42999999999999994
BChE,D,D:6,6,neroli,17.986,0.45999999999999996
BChE,D,D:6,6,neroli,18.987,0.48
BChE,D,D:7,7,neroli,0.0,0.07999999999999985
BChE,D,D:7,7,neroli,0.981,0.10999999999999988
BChE,D,D:7,7,neroli,1.982,0.1299999999999999
BChE,D,D:7,7,neroli,2.981,0.1399999999999999
BChE,D,D:7,7,neroli,3.982,0.16999999999999993
BChE,D,D:7,7,neroli,4.981,0.18999999999999995
BChE,D,D:7,7,neroli,5.982,0.20999999999999996
BChE,D,D:7,7,neroli,6.982,0.22999999999999998
BChE,D,D:7,7,neroli,7.982,0.26
BChE,D,D:7,7,neroli,8.982,0.28
BChE,D,D:7,7,neroli,9.982,0.29000000000000004
BChE,D,D:7,7,neroli,10.984,0.31000000000000005
